Number,Index,Lot,pH,Temp,Voltage,Datetime,Defect,DATE_ONLY,pH_abs_diff,pH_roll_mean_3,pH_roll_std_3,pH_acc,Temp_abs_diff,Temp_roll_mean_3,Temp_roll_std_3,Temp_acc,Voltage_abs_diff,Voltage_roll_mean_3,Voltage_roll_std_3,Voltage_acc,gmm_score,gmm_pred,knn_maha_score,knn_maha_pred,iforest_raw_pred,iforest_score,iforest_pred,lof_raw_pred,lof_score,lof_pred,normal_votes,final_label
24057,1287,19,2.1,40.61,18.85,2021-09-30 18:18:49,0,2021-09-30,0.19000000000000017,2.14,0.25238858928247876,0.6900000000000004,0.4200000000000017,40.99666666666666,0.3711244175923976,-0.10000000000000142,1.0799999999999983,17.3,3.6600409833770975,-7.889999999999999,29.490358367053513,ANOMALY,4.0803527621389195,ANOMALY,-1,0.5751645773693171,ANOMALY,-1,1.1552896768236278,ANOMALY,0,ANOMALY
24080,1310,19,2.43,44.57,18.69,2021-09-30 18:20:44,0,2021-09-30,0.31000000000000005,2.2466666666666666,0.16258331197676124,0.3799999999999999,4.219999999999999,41.93,2.3010432416623607,4.739999999999995,0.6300000000000026,18.30666666666667,0.33650160970393295,0.7400000000000055,12.367708377899069,ANOMALY,3.167650253032991,ANOMALY,-1,0.5596082686603134,ANOMALY,-1,1.1588845035120015,ANOMALY,0,ANOMALY
24081,1311,19,1.91,44.78,15.61,2021-09-30 18:20:49,0,2021-09-30,0.5200000000000002,2.153333333333333,0.26159765544311153,-0.8300000000000003,0.21000000000000085,43.23333333333333,2.499246553130245,-4.009999999999998,3.080000000000002,17.453333333333337,1.6271549813503718,-3.7100000000000044,23.06833556044091,ANOMALY,3.889553022813547,ANOMALY,-1,0.5737017347212118,ANOMALY,-1,1.22683169077154,ANOMALY,0,ANOMALY
24104,1334,20,2.1,44.13,15.35,2021-09-30 18:23:05,0,2021-09-30,0.27,2.1033333333333335,0.2750151510977773,0.8199999999999998,0.3300000000000054,43.32,1.1292918134831322,-1.4399999999999906,3.119999999999999,17.743333333333332,2.125307820842271,-2.179999999999998,13.462608311247068,ANOMALY,3.9030608953514325,ANOMALY,-1,0.5378083630020848,ANOMALY,-1,1.2570713285058224,ANOMALY,0,ANOMALY
24162,1392,21,1.95,44.69,15.05,2021-09-30 18:28:17,0,2021-09-30,0.1299999999999999,1.9766666666666666,0.1715614564327702,0.47,0.36999999999999744,43.373333333333335,1.96881521056023,-2.8400000000000034,3.7399999999999984,16.39,2.083170660315661,-7.1999999999999975,10.429518495332777,ANOMALY,2.5733834651183756,ANOMALY,-1,0.5138745523944076,ANOMALY,-1,1.1171034251496839,ANOMALY,0,ANOMALY
24239,1469,22,1.82,41.62,11.81,2021-09-30 18:35:05,0,2021-09-30,0.17999999999999994,1.88,0.10392304845413027,-0.3599999999999999,0.28000000000000114,41.71333333333333,0.16165807537283616,-0.5600000000000023,7.049999999999999,14.160000000000002,4.0703193977868715,-14.099999999999998,23.74273634581367,ANOMALY,4.607045573908351,ANOMALY,-1,0.6151492373543272,ANOMALY,-1,1.1530500171165505,ANOMALY,0,ANOMALY
24319,31,1,1.88,37.57,13.99,2021-10-01 16:23:53,0,2021-10-01,0.30000000000000027,2.0300000000000002,0.15000000000000002,-0.4500000000000006,4.93,40.333333333333336,2.518577640918269,-6.5,3.6899999999999995,15.81,1.8455080601286964,-5.609999999999999,11.672164106840611,ANOMALY,3.57479184769356,ANOMALY,-1,0.5895680146258915,ANOMALY,-1,1.4916734202364508,ANOMALY,0,ANOMALY
24320,32,1,2.16,40.32,16.42,2021-10-01 16:23:58,0,2021-10-01,0.28000000000000025,2.0733333333333337,0.16772994167212174,0.5800000000000005,2.75,40.13,2.4704857821894284,7.68,2.4300000000000015,16.03,1.8756598838808658,6.120000000000001,11.73709609062515,ANOMALY,3.90612421293088,ANOMALY,-1,0.5492108076697783,ANOMALY,-1,1.6166672152725,ANOMALY,0,ANOMALY
24321,33,1,2.14,40.5,18.88,2021-10-01 16:24:03,0,2021-10-01,0.020000000000000018,2.0600000000000005,0.1562049935181332,-0.30000000000000027,0.17999999999999972,39.46333333333333,1.6421429089252497,-2.5700000000000003,2.4599999999999973,16.430000000000003,2.445015337375203,0.029999999999995808,17.73373747200328,ANOMALY,4.373305588311333,ANOMALY,-1,0.5025126131073977,ANOMALY,-1,1.5872409022754277,ANOMALY,0,ANOMALY
24415,127,2,2.4,40.29,17.36,2021-10-01 16:32:16,0,2021-10-01,0.45999999999999996,2.06,0.29866369046136176,0.3600000000000001,3.6199999999999974,41.47333333333333,2.1105054686812212,-7.309999999999995,1.6099999999999994,18.036666666666665,0.8351247411814233,-2.799999999999997,14.018803354140015,ANOMALY,3.2943290861080583,ANOMALY,-1,0.5412635078119492,ANOMALY,-1,1.1303738251383215,ANOMALY,0,ANOMALY
24416,128,2,1.85,44.6,16.36,2021-10-01 16:32:21,0,2021-10-01,0.5499999999999998,2.063333333333333,0.2950141239556734,-1.0099999999999998,4.310000000000002,42.93333333333334,2.315044995963015,7.93,1.0,17.563333333333333,1.3168269944580266,0.6099999999999994,16.76604739610065,ANOMALY,3.45090496795896,ANOMALY,-1,0.6132987373015274,ANOMALY,-1,1.1121825425748824,ANOMALY,0,ANOMALY
24417,129,2,2.06,43.66,16.29,2021-10-01 16:32:26,0,2021-10-01,0.20999999999999996,2.103333333333333,0.27754879450888137,0.7599999999999998,0.9400000000000048,42.85,2.266296538407995,-5.250000000000007,0.07000000000000028,16.669999999999998,0.5985816569191418,0.9299999999999997,16.88341115746623,ANOMALY,3.410813990138918,ANOMALY,-1,0.5348248153516693,ANOMALY,-1,1.2139278420889366,ANOMALY,0,ANOMALY
24523,235,4,2.43,40.76,18.34,2021-10-01 16:41:59,0,2021-10-01,0.6200000000000001,2.0366666666666666,0.3419551627528576,0.6800000000000002,3.6799999999999997,42.72666666666666,1.8530335488957952,-5.140000000000001,2.1000000000000014,17.73,1.2974205177967555,4.470000000000002,20.2710044935382,ANOMALY,3.3934945982242484,ANOMALY,-1,0.5779467887487028,ANOMALY,-1,1.0996552503863153,ANOMALY,0,ANOMALY
24532,244,4,2.3,41.08,16.72,2021-10-01 16:42:44,0,2021-10-01,0.15000000000000036,2.26,0.21283796653792644,-0.5700000000000007,1.9200000000000017,42.050000000000004,0.960156237286389,-2.8500000000000014,0.21000000000000085,16.599999999999998,0.403608721412217,-0.990000000000002,13.986432828170681,ANOMALY,3.422859638997963,ANOMALY,-1,0.5162898700624516,ANOMALY,-1,1.2002314159985414,ANOMALY,0,ANOMALY
24675,387,6,2.18,37.12,16.48,2021-10-01 16:55:23,0,2021-10-01,0.03000000000000025,2.1333333333333333,0.05686240703077225,-0.04999999999999982,3.8100000000000023,39.919999999999995,2.4560333873951974,-3.030000000000001,0.8499999999999979,17.823333333333334,1.6464001133786852,1.480000000000004,11.136458978648612,ANOMALY,3.719350400969026,ANOMALY,-1,0.533081153778751,ANOMALY,-1,1.260389970000959,ANOMALY,0,ANOMALY
24734,446,7,1.82,41.26,12.98,2021-10-01 17:00:40,0,2021-10-01,0.1499999999999999,1.89,0.07549834435270966,-0.24,1.980000000000004,41.68666666666667,1.390011990355943,-4.660000000000004,4.190000000000001,16.663333333333334,3.4579521878321744,-1.5200000000000031,11.718360001734425,ANOMALY,3.3998122513796813,ANOMALY,-1,0.5074014672523333,ANOMALY,-1,1.2926126220470873,ANOMALY,0,ANOMALY
24736,448,7,1.82,43.58,19.74,2021-10-01 17:00:50,0,2021-10-01,0.040000000000000036,1.8333333333333333,0.023094010767594406,-0.08000000000000007,1.6099999999999994,42.27,1.188738827497433,0.8999999999999986,1.3499999999999979,17.036666666666665,3.577433903419226,-4.060000000000002,20.916849507534014,ANOMALY,3.389770797781339,ANOMALY,-1,0.5079086481627003,ANOMALY,-1,1.337996226267093,ANOMALY,0,ANOMALY
24857,569,9,2.34,44.67,17.3,2021-10-01 17:11:40,0,2021-10-01,0.33000000000000007,2.23,0.1905255888325772,0.6600000000000001,3.480000000000004,43.51,2.0091789367799087,6.960000000000008,2.210000000000001,16.563333333333333,1.2759440949090617,4.420000000000002,11.81347761979321,ANOMALY,3.4230784033982387,ANOMALY,-1,0.5576042081003285,ANOMALY,-1,1.266556003010252,ANOMALY,0,ANOMALY
24858,570,9,1.88,44.57,16.45,2021-10-01 17:11:45,0,2021-10-01,0.45999999999999996,2.0766666666666667,0.2371356854910987,-0.79,0.10000000000000142,43.47666666666667,1.9809425366055877,-3.5800000000000054,0.8500000000000014,16.28,1.1147645491313254,-3.0600000000000023,16.4375244758895,ANOMALY,3.33648613372483,ANOMALY,-1,0.5311933492358646,ANOMALY,-1,1.2572189246449883,ANOMALY,0,ANOMALY
24859,571,9,1.84,42.33,16.97,2021-10-01 17:11:50,0,2021-10-01,0.039999999999999813,2.02,0.27784887978899564,0.42000000000000015,2.240000000000002,43.85666666666666,1.3230772212283708,-2.1400000000000006,0.5199999999999996,16.906666666666666,0.42852460061624253,1.370000000000001,20.04134227428758,ANOMALY,3.28537923104867,ANOMALY,-1,0.49603652794324066,ANOMALY,-1,1.2019377210155997,ANOMALY,0,ANOMALY
24861,573,9,2.34,44.67,17.3,2021-10-01 17:12:00,0,2021-10-01,0.45999999999999996,2.02,0.27784887978899564,0.42000000000000015,0.28000000000000114,43.98333333333333,1.4386567809360902,-2.9000000000000057,1.8099999999999987,17.793333333333333,1.1521429309479452,-3.9499999999999993,14.316059872769866,ANOMALY,3.194666711638688,ANOMALY,-1,0.5443301433932743,ANOMALY,-1,1.153810593918154,ANOMALY,0,ANOMALY
24862,574,9,2.15,44.9,17.46,2021-10-01 17:12:05,0,2021-10-01,0.18999999999999995,2.123333333333333,0.23115651263447756,-0.6499999999999999,0.22999999999999687,44.84,0.1493318452309303,0.509999999999998,0.16000000000000014,17.956666666666667,1.002014637284966,1.9699999999999989,14.391300125602909,ANOMALY,3.402364749909826,ANOMALY,-1,0.530736099889551,ANOMALY,-1,1.3896371064412334,ANOMALY,0,ANOMALY
24881,593,9,2.34,44.67,17.3,2021-10-01 17:13:40,0,2021-10-01,0.2599999999999998,2.0933333333333333,0.24027761721253457,0.039999999999999813,3.020000000000003,43.166666666666664,1.510044149464957,4.550000000000004,0.28999999999999915,18.266666666666666,1.4305360300717098,2.030000000000001,11.069361881034842,ANOMALY,3.2487438782675477,ANOMALY,-1,0.499534621719964,ANOMALY,-1,1.2285568054985774,ANOMALY,0,ANOMALY
25041,753,11,1.82,44.24,16.75,2021-10-01 17:27:42,0,2021-10-01,0.3699999999999999,2.166666666666667,0.33560889936551624,-0.06999999999999962,0.6299999999999955,43.93666666666667,1.116348213297873,-2.79999999999999,0.23000000000000043,17.423333333333332,0.9738754198219218,1.3299999999999983,20.354874472990073,ANOMALY,3.8681679723589246,ANOMALY,-1,0.5518780717595857,ANOMALY,-1,1.1425580111562135,ANOMALY,0,ANOMALY
25065,777,12,2.18,41.44,19.95,2021-10-01 17:30:03,0,2021-10-01,0.009999999999999787,2.0700000000000003,0.199248588451713,-0.35999999999999965,3.3000000000000043,42.32333333333333,2.117978596051754,-7.250000000000007,2.219999999999999,18.39,1.3563185466548724,1.9799999999999969,12.782852696347241,ANOMALY,2.8815284915486163,ANOMALY,-1,0.5061194310400581,ANOMALY,-1,1.1060473920206195,ANOMALY,0,ANOMALY
25160,872,13,2.44,35.49,11.35,2021-10-01 17:38:20,0,2021-10-01,0.29000000000000004,2.1799999999999997,0.24637369989509897,0.09000000000000008,6.350000000000001,39.620000000000005,3.5800418991961602,-6.660000000000004,6.869999999999999,16.39,4.418970468333102,-5.489999999999997,32.181673752053285,ANOMALY,5.519761652249601,ANOMALY,-1,0.7015807093398457,ANOMALY,-1,1.1486641560951316,ANOMALY,0,ANOMALY
25161,873,13,2.0,44.86,18.34,2021-10-01 17:38:25,0,2021-10-01,0.43999999999999995,2.1966666666666668,0.22368132093076895,-0.73,9.369999999999997,40.73,4.782603893278225,15.719999999999999,6.99,15.969999999999999,4.001487223520785,13.86,37.19010962484731,ANOMALY,6.115769279773891,ANOMALY,-1,0.7061408869394775,ANOMALY,-1,1.3376024183049269,ANOMALY,0,ANOMALY
25162,874,13,2.03,40.81,15.23,2021-10-01 17:38:30,0,2021-10-01,0.029999999999999805,2.1566666666666663,0.2458319208998976,0.46999999999999975,4.049999999999997,40.38666666666666,4.699322646226088,-13.419999999999995,3.1099999999999994,14.973333333333334,3.5020612977692798,-10.1,45.79001915303256,ANOMALY,6.813010363328054,ANOMALY,-1,0.6623077618709332,ANOMALY,-1,1.4068126622824457,ANOMALY,0,ANOMALY
25172,884,13,1.92,36.77,18.4,2021-10-01 17:39:20,0,2021-10-01,0.26000000000000023,2.01,0.14730919862656092,-0.5100000000000005,3.719999999999999,40.626666666666665,3.926784095584239,0.4099999999999966,3.009999999999998,17.606666666666666,1.9453620057288512,6.649999999999999,18.66764212393963,ANOMALY,4.492696125229095,ANOMALY,-1,0.5529608889104591,ANOMALY,-1,1.2720713772310952,ANOMALY,0,ANOMALY
25173,885,13,1.92,41.98,19.95,2021-10-01 17:39:25,0,2021-10-01,0.0,2.0066666666666664,0.1501110699893012,0.26000000000000023,5.209999999999994,39.74666666666666,2.6833623186840296,8.929999999999993,1.5500000000000007,17.91333333333333,2.3186274675620853,-1.4599999999999973,16.574613505588374,ANOMALY,4.494786797483087,ANOMALY,-1,0.5421401138284264,ANOMALY,-1,1.2801180173910327,ANOMALY,0,ANOMALY
25271,983,15,2.18,43.01,19.45,2021-10-01 17:48:18,0,2021-10-01,0.03000000000000025,2.0500000000000003,0.1997498435543822,-0.2999999999999996,1.8500000000000014,42.81666666666666,1.5689593153849857,4.970000000000006,0.2699999999999996,19.38,0.17578395831251137,0.6000000000000014,13.74228504562536,ANOMALY,2.639129193945523,ANOMALY,-1,0.49713234406563167,ANOMALY,-1,1.1080529075404153,ANOMALY,0,ANOMALY
25315,1027,15,2.19,37.96,17.26,2021-10-01 17:51:58,0,2021-10-01,0.08000000000000007,2.0500000000000003,0.17776388834631168,-0.17999999999999972,6.859999999999999,42.04,3.6100415510074155,-8.339999999999996,0.9799999999999969,17.330000000000002,0.877097486029923,-2.729999999999997,14.398639552225418,ANOMALY,3.4637374807166816,ANOMALY,-1,0.5480065758871632,ANOMALY,-1,1.2182306170322845,ANOMALY,0,ANOMALY
25316,1028,15,2.17,43.4,16.77,2021-10-01 17:52:03,0,2021-10-01,0.020000000000000018,2.1566666666666667,0.04163331998931677,-0.10000000000000009,5.439999999999998,42.06,3.62099433857608,12.299999999999997,0.490000000000002,17.423333333333336,0.7484873635094573,0.4899999999999949,13.192013626222904,ANOMALY,3.472408242263439,ANOMALY,-1,0.5351509174738804,ANOMALY,-1,1.4958956973534068,ANOMALY,0,ANOMALY
25322,1034,15,1.86,40.01,19.84,2021-10-01 17:52:33,0,2021-10-01,0.10999999999999988,1.883333333333333,0.0776745346515454,-0.2599999999999998,3.6400000000000006,42.75666666666666,2.4266300363535787,-2.6799999999999997,0.7199999999999989,18.03,2.5371440637062705,-3.2700000000000014,13.097489577892532,ANOMALY,2.902790116750368,ANOMALY,-1,0.5123591426089971,ANOMALY,-1,1.1649550914264537,ANOMALY,0,ANOMALY
25384,1096,16,1.99,37.26,19.16,2021-10-01 17:58:05,0,2021-10-01,0.040000000000000036,1.97,0.020000000000010332,0.06000000000000005,4.100000000000001,40.55,2.969057089380399,-2.4299999999999997,3.9399999999999995,16.613333333333333,2.2087402140888694,4.18,11.380045188978087,ANOMALY,3.5943420439393767,ANOMALY,-1,0.5406712345445668,ANOMALY,-1,1.6195124070734042,ANOMALY,0,ANOMALY
25385,1097,16,1.83,42.7,16.51,2021-10-01 17:58:10,0,2021-10-01,0.15999999999999992,1.9233333333333336,0.08326663997864939,-0.19999999999999996,5.440000000000005,40.440000000000005,2.834290034558921,9.540000000000006,2.6499999999999986,16.963333333333335,2.0087392397554624,-6.589999999999998,10.11896783421584,ANOMALY,3.4581939424440753,ANOMALY,-1,0.5424214226392481,ANOMALY,-1,1.3695946522372933,ANOMALY,0,ANOMALY
25418,1130,17,2.29,43.55,17.52,2021-10-01 18:01:18,0,2021-10-01,0.47,1.9766666666666666,0.2713546265191242,0.47,0.75,43.449999999999996,0.9041570660012104,-2.549999999999997,0.9100000000000001,18.173333333333332,0.5701169470673036,-0.7699999999999996,12.495627360456712,ANOMALY,2.8196497826006515,ANOMALY,-1,0.5144529129485315,ANOMALY,-1,1.1612613916096477,ANOMALY,0,ANOMALY
25419,1131,17,1.83,41.11,19.74,2021-10-01 18:01:23,0,2021-10-01,0.45999999999999996,1.9799999999999998,0.26851443164195105,-0.9299999999999999,2.4399999999999977,42.98666666666666,1.6679428447441746,-1.6899999999999977,2.219999999999999,18.56333333333333,1.1159898446371925,3.129999999999999,12.11689760939818,ANOMALY,3.0688989647615594,ANOMALY,-1,0.5555392498774728,ANOMALY,-1,1.2636653094820531,ANOMALY,0,ANOMALY
25429,1141,17,1.82,37.61,12.15,2021-10-01 18:02:13,0,2021-10-01,0.2899999999999998,2.0233333333333334,0.17672954855748746,-0.25999999999999956,4.189999999999998,40.053333333333335,2.180145255099683,-5.239999999999995,2.959999999999999,14.94,2.709003506826806,-0.5099999999999998,16.76250983399807,ANOMALY,4.486185704859554,ANOMALY,-1,0.5963081415811003,ANOMALY,-1,1.182020144432636,ANOMALY,0,ANOMALY
25431,1143,17,2.08,41.81,15.57,2021-10-01 18:02:23,0,2021-10-01,0.17000000000000015,1.9366666666666668,0.13203534880225581,0.0800000000000003,1.8599999999999994,41.03,3.104383996866399,-7.920000000000002,3.1099999999999994,15.466666666666669,3.26622616077535,-9.639999999999999,21.649299872354373,ANOMALY,4.462530010942728,ANOMALY,-1,0.5372605882362581,ANOMALY,-1,1.2874484366207806,ANOMALY,0,ANOMALY
25445,1157,17,1.93,40.28,18.88,2021-10-01 18:03:33,0,2021-10-01,0.07999999999999985,2.0966666666666662,0.2230097157823695,0.26000000000000045,0.6499999999999986,39.38,2.1465087933666953,-4.649999999999999,0.030000000000001137,18.376666666666665,0.8979049689880058,-1.6000000000000014,19.60808334335616,ANOMALY,4.325655062185516,ANOMALY,-1,0.5211842734395135,ANOMALY,-1,1.365458834991934,ANOMALY,0,ANOMALY
25578,1290,19,2.46,40.05,15.09,2021-10-01 18:15:23,0,2021-10-01,0.6099999999999999,2.146666666666667,0.3053413390507958,0.8899999999999997,2.4100000000000037,42.083333333333336,1.8736150440614434,-1.1300000000000026,0.2400000000000002,16.55333333333333,2.329814012605574,3.669999999999998,25.023566710222735,ANOMALY,4.077995096959454,ANOMALY,-1,0.617123823804369,ANOMALY,-1,1.127656059808952,ANOMALY,0,ANOMALY
25592,1304,19,1.85,37.71,19.31,2021-10-01 18:16:33,0,2021-10-01,0.31999999999999984,1.9600000000000002,0.1819340539866043,-0.6299999999999997,7.100000000000001,41.29,3.550380261324132,-10.560000000000002,3.129999999999999,17.439999999999998,1.6517566406707649,3.7799999999999976,15.224910477508281,ANOMALY,4.028868247715119,ANOMALY,-1,0.5895173583819403,ANOMALY,-1,1.7290235839313415,ANOMALY,0,ANOMALY
25593,1305,19,1.97,43.12,18.98,2021-10-01 18:16:38,0,2021-10-01,0.11999999999999988,1.9966666666666668,0.16165807537309676,0.4399999999999997,5.409999999999997,41.88,3.7088677517538984,12.509999999999998,0.3299999999999983,18.156666666666666,1.719777117342047,-3.4599999999999973,16.37008756373957,ANOMALY,4.312157641865216,ANOMALY,-1,0.5293075827545523,ANOMALY,-1,1.5041681463149479,ANOMALY,0,ANOMALY
25674,1386,21,2.32,44.23,15.25,2021-10-01 18:24:06,1,2021-10-01,0.21999999999999975,2.11,0.20518284528683217,0.029999999999999583,3.5,40.196666666666665,4.324735059322517,-1.5999999999999943,4.66,17.05666666666667,2.5001066643912084,-8.559999999999999,29.45971162162662,ANOMALY,5.870471500100196,ANOMALY,-1,0.6142541098791802,ANOMALY,-1,1.523803517451342,ANOMALY,0,ANOMALY
25675,1387,21,1.97,43.77,15.13,2021-10-01 18:24:11,1,2021-10-01,0.34999999999999987,2.13,0.17691806012954167,-0.5699999999999996,0.45999999999999375,42.91,1.901893793038924,-3.9599999999999937,0.11999999999999922,16.763333333333332,2.725753718393013,4.540000000000001,21.943395780756926,ANOMALY,4.092608794917185,ANOMALY,-1,0.5273584227032991,ANOMALY,-1,1.4763565266253604,ANOMALY,0,ANOMALY
25676,1388,21,1.92,35.62,12.88,2021-10-01 18:24:16,1,2021-10-01,0.050000000000000044,2.07,0.21794494717703375,0.2999999999999998,8.150000000000006,41.20666666666667,4.8436590851682935,-7.690000000000012,2.25,14.420000000000002,1.335028089592131,-2.130000000000001,33.532808926733196,ANOMALY,6.416303669288746,ANOMALY,-1,0.6272863088707026,ANOMALY,-1,1.203892285868593,ANOMALY,0,ANOMALY
25677,1389,21,1.91,44.56,15.35,2021-10-01 18:24:21,1,2021-10-01,0.010000000000000009,1.9333333333333333,0.03214550253664085,0.040000000000000036,8.940000000000005,41.31666666666667,4.949245733779378,17.09000000000001,2.469999999999999,14.453333333333333,1.3669796389607811,4.719999999999999,27.953596130156196,ANOMALY,4.565998743609964,ANOMALY,-1,0.6025485618031181,ANOMALY,-1,1.1652428155825538,ANOMALY,0,ANOMALY
25678,1390,21,2.14,43.26,18.55,2021-10-01 18:24:26,1,2021-10-01,0.2300000000000002,1.9900000000000002,0.12999999999999984,0.2400000000000002,1.3000000000000043,41.14666666666667,4.830169079166211,-10.240000000000009,3.200000000000001,15.593333333333334,2.842821368523415,0.7300000000000022,43.9187022726529,ANOMALY,5.168814567853509,ANOMALY,-1,0.5097792290042084,ANOMALY,-1,1.1130491005702923,ANOMALY,0,ANOMALY
25681,1393,21,1.87,37.9,16.1,2021-10-01 18:24:41,1,2021-10-01,0.06000000000000005,1.83,0.03464101615137399,0.06000000000000005,3.240000000000002,39.89333333333334,1.744285909285898,-3.740000000000002,0.5899999999999999,16.983333333333334,1.0608644274049999,0.879999999999999,10.085403096767628,ANOMALY,3.153227268444186,ANOMALY,-1,0.522153637827612,ANOMALY,-1,1.5312854226180768,ANOMALY,0,ANOMALY
25682,1394,21,1.9,44.15,17.91,2021-10-01 18:24:46,1,2021-10-01,0.029999999999999805,1.86,0.04582575694955579,-0.03000000000000025,6.25,41.06333333333333,3.125705253752076,9.490000000000002,1.8099999999999987,16.900000000000002,0.9230926280715307,2.3999999999999986,10.71758803692938,ANOMALY,3.350822400568398,ANOMALY,-1,0.5398198683972265,ANOMALY,-1,1.4858162362030916,ANOMALY,0,ANOMALY
